DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20230105	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20230104	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20230103	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20230102	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221230	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221229	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221228	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221227	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221226	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221223	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221222	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221221	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221220	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221219	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221216	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221215	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221214	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221213	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221209	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221208	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221207	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221206	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221205	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221202	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221201	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221130	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221129	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221128	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221125	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221124	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221123	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221122	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221118	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221117	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221116	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221115	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221114	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221111	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221110	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221109	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221108	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221107	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221104	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221103	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221101	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221031	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221028	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221027	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221026	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221025	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221024	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221021	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221020	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221019	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221018	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221017	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221014	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221013	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221012	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221011	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221010	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221007	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221006	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221005	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221004	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20221003	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220930	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220929	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220928	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220927	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220926	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220923	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220922	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220921	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220920	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220919	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220915	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220914	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220913	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220912	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220909	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220908	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220907	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220906	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220905	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220902	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220901	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220831	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220830	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220829	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220826	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220825	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220824	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220823	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220822	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220819	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220818	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220817	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220816	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220815	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220812	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220811	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220810	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220809	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220808	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220805	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220804	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220803	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220802	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220801	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220729	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220728	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220727	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220726	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220725	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220722	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220721	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220720	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220719	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220718	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220715	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220714	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220713	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220712	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220711	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220708	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220707	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220706	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220705	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220704	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220701	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220630	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220629	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220628	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220627	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220624	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220623	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220622	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220621	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220620	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220617	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220616	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220615	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220614	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220613	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220610	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220609	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220608	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220607	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220606	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220603	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220602	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220601	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220531	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220530	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220527	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220526	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220525	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220524	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220523	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220520	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220519	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220518	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220517	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220516	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220513	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220512	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220511	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220510	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220509	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220506	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220505	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220504	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220503	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220502	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220429	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220428	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220427	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220426	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220425	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220422	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220421	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220420	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220419	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220418	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220413	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220412	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220411	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220408	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220407	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220406	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220405	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220404	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220401	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220331	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220330	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220329	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220328	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220325	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220324	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220323	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220322	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220318	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220317	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220316	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220315	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220314	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220311	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220310	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220309	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220308	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220307	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220304	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220303	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220302	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220301	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220228	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220225	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220224	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220223	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220222	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220221	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220218	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220217	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220216	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220215	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220214	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220211	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220210	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220209	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220208	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220204	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220203	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220202	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220201	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220131	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220128	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220127	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220126	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220125	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220124	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220121	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220120	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220119	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220118	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220117	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220114	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220113	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220112	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220111	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220110	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220107	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220106	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220105	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220104	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20220103	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211231	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211230	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211229	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211228	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211227	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211224	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211223	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211222	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211221	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211220	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211217	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211216	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211215	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211214	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211213	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211210	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211209	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211208	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211207	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211206	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211203	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211202	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211201	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211130	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211129	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211126	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211125	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211124	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211123	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211122	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211119	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211118	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211117	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211116	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211112	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211111	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211110	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211109	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211108	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211105	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211104	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211103	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211101	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211029	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211028	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211027	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211026	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211025	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211022	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211021	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211020	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211019	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211018	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211015	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211014	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211013	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211012	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211011	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211008	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211007	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211006	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211005	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211004	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20211001	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210930	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210929	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210928	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210927	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210924	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210923	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210922	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210921	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210920	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210917	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210915	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210914	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210913	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210910	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210909	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210908	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210907	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210906	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210903	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210902	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210901	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210831	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210830	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210827	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210826	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210825	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210824	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210823	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20210820	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
